algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
balance,split,2048,5,face_pipeline_total,1.1469496279707017,1.8234795609996581,2048
balance,split,2048,5,face_pre_collective_wait,0.04189781709716689,0.2077737640001942,2048
balance,split,2048,5,local_volume_mesh,6.4667429954980475,9.106018996999865,2048
balance,split,2048,5,metis_partition,2.2934464737836864,2.2960084679998545,2048
balance,split,2048,5,metis_seed,0.0008118599111326397,1.662689097999646,1
balance,split,2048,5,part_face_create,0.02533934489014089,0.04553483900008359,2048
balance,split,2048,5,partition_cost_balance,0.00011406374267575181,0.2336025449999397,1
balance,split,2048,5,partition_cost_setup,0.00018825452734372305,0.3855452719999448,1
balance,split,2048,5,partition_distribution,0.00658632726513142,0.009093990000110352,2048
balance,split,2048,5,partition_pre_collective_wait,2.285616267114749,2.286973902000227,2048
balance,split,2048,5,submesh_initialization,0.00021460449267163284,0.0004672449999816308,2048
balance,split,2048,5,surface_refine,0.007248743719239004,0.025055958999928407,2048
balance,split,2048,5,vertex_count_allgather,0.01388187033154753,0.016428038999947603,2048
balance,split,2048,5,vertex_count_pre_collective_wait,2.8337266653984345,5.31754892500021,2048
balance,split,2048,5,vertex_exchange,0.022198155902832584,0.03633242199975939,2048
balance,split,2048,5,vertex_exchange_prepare,0.00030416289794588103,0.0009905530000651197,2048
balance,split,2048,5,vertex_exchange_unpack,0.00678190158544445,0.02396665900005246,2048
balance,split,2048,5,vertex_numbering_local,0.03906075385351837,0.07161109300022872,2048
balance,split,2048,5,volume_exchange_pack,0.5165909428642599,0.7683812929999476,2048
balance,split,2048,5,volume_exchange_unpack,0.5532430976323273,0.945813600999827,2048
balance,split,2048,5,volume_payload_exchange,0.03841947190380601,0.06027234500015766,2048
balance,split,2048,5,volume_payload_prepare,0.004691181429192115,0.030421266999837826,2048
balance,split,2048,5,volume_refine,1.6001112411337801,2.1143800910003847,2048
balance,split,2048,5,volume_size_exchange,0.0282516653896423,0.03053143999977692,2048
balance,split,2048,5,volume_size_exchange_pre_collective_wait,0.2547643711958052,0.4944462210000893,2048
baseline,natural,2048,1,adjacency_build,0.010710763594237394,0.02092338300008123,2048
baseline,natural,2048,1,element_count_allgather,0.0029779600424800767,0.006263537999984692,2048
baseline,natural,2048,1,face_allgatherv,0.8475709590942377,1.5340376670001206,2048
baseline,natural,2048,1,face_collective_setup,0.0001782928051762278,0.0008608719999756431,2048
baseline,natural,2048,1,face_global_merge,0.08921520325585652,0.10352960799991706,2048
baseline,natural,2048,1,face_local_extract,0.1733312177651377,0.18666087300016443,2048
baseline,natural,2048,1,face_map_setup,0.007899301383304413,0.010256285999957981,2048
baseline,natural,2048,1,face_pipeline_total,1.1230134517275396,1.8074162820000765,2048
baseline,natural,2048,1,local_volume_mesh,6.459602129595218,8.863147408000032,2048
baseline,natural,2048,1,metis_partition,2.1234747051074216,2.1832852410000214,2048
baseline,natural,2048,1,metis_seed,0.0008196802402343772,1.6787051320000046,1
baseline,natural,2048,1,part_face_create,0.02508849615331854,0.03055060799988496,2048
baseline,natural,2048,1,partition_cost_balance,1.4246321777267035e-05,0.029176466999842887,1
baseline,natural,2048,1,partition_cost_setup,0.00019083944140618758,0.39083917599987217,1
baseline,natural,2048,1,partition_distribution,2.1223211211933593,2.183192960999804,2048
baseline,natural,2048,1,submesh_initialization,0.0002273170434569094,0.016891466000060973,2048
baseline,natural,2048,1,surface_refine,0.007111592917968701,0.009102597000037349,2048
baseline,natural,2048,1,vertex_count_allgather,2.6325378497622105,5.568719171000112,2048
baseline,natural,2048,1,vertex_exchange,0.021533635073241242,0.03619636700000228,2048
baseline,natural,2048,1,vertex_exchange_prepare,0.00029686414892859947,0.005248388000154591,2048
baseline,natural,2048,1,vertex_exchange_unpack,0.00639444688085955,0.02225550499997553,2048
baseline,natural,2048,1,vertex_numbering_local,0.03773958664208821,0.0771367879999616,2048
baseline,natural,2048,1,volume_exchange_pack,0.5029702477143545,0.7832234029999654,2048
baseline,natural,2048,1,volume_exchange_unpack,0.5402922836503927,0.9058413080001628,2048
baseline,natural,2048,1,volume_payload_exchange,0.03640458113574141,0.06333066199999848,2048
baseline,natural,2048,1,volume_payload_prepare,0.004617799891116214,0.036974281000084375,2048
baseline,natural,2048,1,volume_refine,1.5861917101499015,2.2004907719999665,2048
baseline,natural,2048,1,volume_size_exchange,0.2836098931767538,0.49770267100007004,2048
baseline,natural,2048,2,adjacency_build,0.010780326363281745,0.047041278000051534,2048
baseline,natural,2048,2,element_count_allgather,0.004975521131346472,0.03664636200028326,2048
baseline,natural,2048,2,face_allgatherv,0.7847305682163053,1.5266131429998495,2048
baseline,natural,2048,2,face_collective_setup,0.000176016373538479,0.0007871300003898796,2048
baseline,natural,2048,2,face_global_merge,0.08910329078320611,0.09848593300011999,2048
baseline,natural,2048,2,face_local_extract,0.17345910325243952,0.19031875299970125,2048
baseline,natural,2048,2,face_map_setup,0.007902589409659377,0.009986618999846542,2048
baseline,natural,2048,2,face_pipeline_total,1.0601567533461915,1.7968130940002993,2048
baseline,natural,2048,2,local_volume_mesh,6.460314328680656,8.854064689000097,2048
