experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,time_p50_s,time_p95_s,time_p99_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes,send_messages_avg,send_messages_p95,send_messages_p99,send_messages_max,receive_messages_avg,receive_messages_p95,receive_messages_p99,receive_messages_max,send_bytes_avg,send_bytes_p95,send_bytes_p99,receive_bytes_avg,receive_bytes_p95,receive_bytes_p99
comm_graph,1024,6,volume_size_exchange_pre_collective_wait,synchronization,0.5308170402765,0.926443859,0.53862174875,0.74469007645,0.817163644655,1.72992789128,1.9861656488700001,0,nan,nan,6,13020.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,adjacency_build,compute,0.0106786457434,0.0340228304999,0.009089780750059999,0.01655789967495,0.01824565552995,3.17192707966,0.07685096751955,0,nan,nan,6,133666.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,coarse_edge_mesh,setup,0.01373897851315,0.021070730500249997,0.01370880150005,0.0145849218499,0.014957418495050001,1.53364744212,0.050101604574449995,0,nan,nan,6,1136775.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,coarse_local_size,setup,0.419224390477,0.537032396,0.41825992825,0.427044509875,0.431926687805,1.28106833021,1.27632061906,0,nan,nan,6,9807984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,coarse_mesh_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,coarse_surface_mesh,setup,8.738997172105,9.031314248000001,8.7203869055,8.8877374009,8.93658507417,1.0334497260900002,21.4531253946,0,nan,nan,6,28042186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,coarse_volume_mesh,setup,14.0542493747,15.2062901015,14.02789485475,14.3786557735,14.5515015363,1.0819173872249999,36.11658670495,0,nan,nan,6,42178928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,element_count_allgather,communication,0.001999762647705,0.013820026500064999,0.000946160499894,0.004443418700065,0.0051174378897950006,5.1668761601,0.03285419913815,0,nan,nan,6,15106.0,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,8192.0,16777216.0,4.0,8192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,8192.0,8192.0,8192.0
comm_graph,2048,6,element_count_pre_collective_wait,synchronization,0.002744676059815,0.00463929899979,0.00294499524989,0.0041884644999299996,0.004259516015129999,1.459206011375,0.01036785441068,0,nan,nan,6,2855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,face_allgatherv,communication,0.876236258646,1.701895451,0.87063253075,1.6204569313000001,1.68754124274,1.944178788975,4.04069662908,0,nan,nan,6,2441321.5,0.0,0.0,0.0,0.0,0.0,2048.0,2048.0,4859624.0,9952509952.0,339848.0,4859624.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2372.86328125,2208.0,2208.0,4859624.0,4859624.0,4859624.0
comm_graph,2048,6,face_collective_setup,compute,0.0001035478029805,0.0002638725,9.86859998875e-05,0.0001317499999455,0.000150586834859,2.536469175825,0.0006283247314805001,0,nan,nan,6,36004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,face_global_merge,compute,0.08735075194825,0.115945788,0.0869946649999,0.09096148409995,0.09306760329989999,1.3269927239300001,0.275623425913,0,nan,nan,6,1278323.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,face_local_extract,compute,0.17142680555700002,0.210630338,0.17073413375000002,0.18013869585,0.18688639948,1.230630932525,0.5007393319505,0,nan,nan,6,1141322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,face_map_setup,compute,0.00801227587476,0.0188350784999,0.007933734749824999,0.008907405450065,0.00939593515512,2.31904948461,0.0426067892565,0,nan,nan,6,570859.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,face_pre_collective_wait,synchronization,0.139048366416,0.204986269,0.14201770149999998,0.16596452847499998,0.17770458968,1.475681876705,0.4366425753765,0,nan,nan,6,40902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,final_count_exchange,communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,final_mesh_save,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,geometry_load,io,1.76327265383,1.9055425910000001,1.76175889625,1.7953302714750001,1.81465112375,1.08083070942,4.533648514935,0,nan,nan,6,12038411.5,0.0,2119868417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,local_volume_mesh,compute,6.48096959085,8.864799717499999,6.38970416675,7.446346593575,7.9054880002650005,1.3676640939,21.0243766948,0,nan,nan,6,3355604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,metis_partition,compute,1.7262191738000001,1.8569270455,1.72336178125,1.7628620772249999,1.7938923195999998,1.0759463448200002,4.37997599947,0,nan,nan,6,2865869.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,part_face_create,compute,0.0252211825259,0.0485119970001,0.024854763999899998,0.02708253365,0.0278276069249,1.926283448945,0.110730757202,0,nan,nan,6,140802.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,partition_result_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,quality_rank_io,io,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,quality_reduce,communication,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
comm_graph,2048,6,quality_reduce_pre_collective_wait,synchronization,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
