algorithm,timing,ranks,partition_seed,repeat,core_seconds,face_pipeline_seconds,face_exchange_seconds,vertex_wait_seconds,compute_imbalance,element_imbalance,volume_elements_sum,face_payload_receive_bytes,predicted_actual_correlation,compute_wait_correlation,cut_before,cut_after,partition_moves,compute_max_seconds,compute_mean_seconds,vertex_wait_mean_seconds,face_completion_spread,vertex_arrival_spread,post_face_compute_max_seconds,face_completion_wait_correlation,partition_adopted,partition_proposed_moves,closure_total_before,closure_total_after,closure_max_before,closure_max_after,candidate_closure_total,candidate_closure_max,seed_max_seconds,candidate_max_seconds,partition_rejection_flags,seed_lower_seconds,candidate_upper_seconds,net_gain_lower_seconds,correction_seconds,search_timed_out,search_skipped,mapping_moved_nodes,mapping_predicted_gain_seconds,metis_partition_seconds,partition_cost_setup_seconds,partition_cost_balance_seconds,partition_node_mapping_seconds,phase_0_max_seconds,phase_0_prediction_wape,phase_1_max_seconds,phase_1_prediction_wape,phase_2_max_seconds,phase_2_prediction_wape,phase_3_max_seconds,phase_3_prediction_wape
baseline,natural,1024,41,1,19.495177968999997,0.9778803859999954,0.7063091200000002,,1.2677156009548534,1.383938080828665,2396906496,4971395352,0.8234655723203487,,10796,10796,0,13.552720359000006,10.690663070480468,,0.5848975939999974,6.342193464999994,13.553797171,,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.758e-05,0,0,0,-1.758e-05,1.7860778229999994,0.4043293710000029,0.05004561699999499,0.0005225660000007792,0.05801746299999877,0.3205413074435831,9.932686699000001,0.055197119159450365,4.05810077400001,0.08486262020707087,0.12009397099998864,0.24318029356519613
baseline,natural,1024,41,2,19.59877150599999,0.9969882649999704,0.7293175219999739,,1.2677141598606176,1.383938080828665,2396906496,4971395352,0.824003639793632,,10796,10796,0,13.557448071999943,10.69440454423145,,0.6044474639999748,7.011487256999999,13.559042068999986,,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.88e-05,0,0,0,-1.88e-05,1.7890288399999577,0.3926084579999838,0.036451024999962556,0.0005121059999737554,0.05886478500008252,0.3207956678449582,10.115662530000009,0.05536271806624615,4.061256173000004,0.08455044758839282,0.14366235299996788,0.24802432948790964
baseline,natural,1024,41,3,19.41890772299996,0.9731966330000432,0.6992375190000075,,1.2656657438737886,1.383938080828665,2396906496,4971395352,0.8214252471928293,,10796,10796,0,13.536556131000111,10.695206215796869,,0.6213469079999641,6.786612171999991,13.53792156999998,,0,0,0,0,0,0,0,0,14.480671590108283,14.480671590108283,0,0,0,0,1.636e-05,0,0,0,-1.636e-05,1.73610941000004,0.39659044900008666,0.035788257999911366,0.0005194670000037149,0.03938247200005662,0.3197029690378008,10.04659454299997,0.05630534663519789,4.215386566999996,0.08497284355297693,0.12334216399995057,0.24219399322712923
baseline,natural,1024,41,4,19.52714194700002,0.9818502589998843,0.7069053010000061,,1.2655711999596437,1.383938080828665,2396906496,4971395352,0.8237930012279383,,10796,10796,0,13.53139528800034,10.691927319799808,,0.635825744000158,6.249753524999733,13.53367136099996,,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.684e-05,0,0,0,-1.684e-05,1.7522730979999324,0.40102296999998543,0.036632565999980216,0.0005090459999337327,0.0469502339999508,0.3206826736746821,10.237199926999892,0.05595829339071677,4.003323319999936,0.0846714699144637,0.12029269300001033,0.24457129952365075
baseline,natural,1024,41,5,19.65797519700004,0.9800295959998948,0.7071907330000613,,1.27382790445748,1.383938080828665,2396906496,4971395352,0.8221189338795113,,10796,10796,0,13.616055764999828,10.689085799858397,,0.6302235929999824,7.065103646999887,13.617176457000141,,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.786e-05,0,0,0,-1.786e-05,1.7348729810000805,0.38930920400002833,0.03585717000009936,0.0005343270001958444,0.03823635299977468,0.3192615559059711,10.25425630199993,0.05580968511844661,4.009897758000079,0.08540294047443098,0.12497113800009174,0.24344100119982154
baseline,split,1024,41,1,19.58066017499999,1.0474654429999646,0.7097314389999951,6.391472539000006,1.2651915817504351,1.383938080828665,2396906496,4971395352,0.8241123663576932,-0.987815627777295,10796,10796,0,13.530409004000035,10.69435585816992,2.858954717652343,0.6302392100000134,6.391305708000004,13.531345074,-0.0798084540039667,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.6401e-05,0,0,0,-1.6401e-05,1.824220840999999,0.4023466049999911,0.036625666000020374,0.0005102869999973336,0.04822243899997147,0.32027344987873957,10.120107670000039,0.05525564803911831,3.971823773999972,0.08520458483213526,0.12736188200000242,0.2436406420960361
baseline,split,1024,41,2,19.894858868999904,1.0254036500000439,0.7164408150000554,6.854785322999987,1.2611306921470957,1.383938080828665,2396906496,4971395352,0.8201343065428981,-0.98779899167197,10796,10796,0,13.488284553000085,10.695389967899409,3.0849853155898437,0.6568070929998839,6.854587732000027,13.489255744000047,-0.23650632884995346,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,2.06e-05,0,0,0,-2.06e-05,1.7702351149999913,0.39583107900000414,0.03664526900001874,0.0005125659999976051,0.03974910200008708,0.3195267895107242,9.965004443000112,0.055602375693999846,4.067559781999989,0.08443004730803061,0.12317268000015247,0.2388932539392591
baseline,split,1024,41,3,19.445078393999893,0.9954241069999625,0.7038201110000273,6.681924411999944,1.2695148035940027,1.383938080828665,2396906496,4971395352,0.8244718547041631,-0.9877645059472284,10796,10796,0,13.57108021700003,10.689973979492192,3.00260727589844,0.6439625060000935,6.681787028000031,13.571946907999973,-0.09404714522585218,0,0,0,0,0,0,0,0,14.480671590108283,14.480671590108283,0,0,0,0,1.566e-05,0,0,0,-1.566e-05,1.750543144000062,0.39551762900009635,0.03669010700002673,0.0005107270000053177,0.04049053600010666,0.31933739352446944,10.024347657000021,0.05640654181526566,4.106040725000071,0.08475846918174393,0.1263971030000448,0.24429662718512402
baseline,split,1024,41,4,19.403302526999823,0.973985330000005,0.6827429439999833,6.370210218000011,1.2701763159662,1.383938080828665,2396906496,4971395352,0.824433919497962,-0.9885383544961869,10796,10796,0,13.581123867000088,10.692313890823238,2.9353212867070297,0.6198110410000481,6.370095285000161,13.582210939999868,-0.0716917028773781,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.704e-05,0,0,0,-1.704e-05,1.7401743489999717,0.3977099870000984,0.03588623800010282,0.0005139659999713331,0.03963911999994707,0.31998621399532073,10.181050004000099,0.0553395170218363,3.981479636000131,0.08409351758593624,0.11515265200000613,0.23848757306699683
baseline,split,1024,41,5,19.622382771000048,0.994474240000045,0.6858372690001033,7.007135312999935,1.2653950691731741,1.383938080828665,2396906496,4971395352,0.8200187143663391,-0.9889308809591908,10796,10796,0,13.526470808999875,10.689523879556644,3.09301421188281,0.6222531159999107,7.006941188999917,13.527441222000107,-0.23559978086678635,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.834e-05,0,0,0,-1.834e-05,1.765917583999908,0.3947217279999222,0.0364487739998367,0.0005792270001165889,0.04090740500009815,0.3198287327719883,10.172908135999933,0.05535034860032307,4.021100780000097,0.08451536374028011,0.12711146799983908,0.23735004289078895
combined,natural,1024,41,1,19.438359794,0.45217208599999736,0.2233859859999967,,1.285340689294354,1.383938080828665,2396906496,21184352,0.8267762404652222,,10796,10796,0,13.691218276999997,10.651820479219726,,0.0015545980000020165,6.790019136999998,13.692023905,,0,0,0,0,0,0,0,0,14.303896725300286,14.066839602512122,0,0,0,0,6.8801e-05,0,0,0,0.2369883217881637,1.7605645200000026,0.3895771030000006,0.036428964000002395,0.0005791680000015731,0.027041163999996343,0.040558740928693715,10.195406429999998,0.05608092982436286,4.051885812000002,0.08435587960866965,0.10362850599999263,0.19836388159281673
combined,natural,1024,41,2,19.331477406000033,0.4454665689999615,0.22550531299992826,,1.278331112126362,1.383938080828665,2396906496,21184744,0.8232160218829413,,10796,10796,0,13.61318143799997,10.649182601333978,,0.001907445000028929,6.796140977999983,13.613950527999975,,0,0,0,0,0,0,0,0,14.245744115085635,14.066839602512122,0,0,0,0,6.174e-05,0,0,0,0.17884277257351358,1.7526139020000073,0.3994806460000291,0.03632208400000536,0.0005384470000535657,0.02680384799998592,0.04135579997841481,10.076624605000006,0.056010499789736067,4.2142446209999775,0.08434207662590228,0.11904962299996669,0.19625046389915754
combined,natural,1024,41,3,19.25255090899998,0.42825818500000423,0.22557393099998535,,1.2905827523059092,1.383938080828665,2396906496,21189896,0.8197420739348438,,10796,10796,0,13.739065391000054,10.645629167484378,,0.010106991000043308,6.832716383999923,13.739828224000007,,0,0,0,0,0,0,0,0,14.480671590108283,14.066839602512122,0,0,0,0,6.012e-05,0,0,0,0.41377186759616136,1.7830101499999955,0.39343016800000896,0.03651884600003541,0.0005502470000919857,0.027424086999985775,0.042131546473896636,9.916250243000036,0.05740919876849994,4.450985014000025,0.08580106146964821,0.11415047999992112,0.1959202095856452
combined,natural,1024,41,4,19.404463665000094,0.4293292019999626,0.22802657400006865,,1.280820731338567,1.383938080828665,2396906496,21184352,0.8251777573729119,,10796,10796,0,13.637219194000181,10.64725051705567,,0.0022091160001309618,6.651454715999989,13.63800232199992,,0,0,0,0,0,0,0,0,14.303896725300286,14.066839602512122,0,0,0,0,6.5761e-05,0,0,0,0.2369913617881637,1.7543048570000792,0.3996205519999876,0.03663144699999066,0.0005542470000818867,0.026650578000044334,0.0400761792969661,10.067171727999948,0.056688937519528367,4.054653871000028,0.08448592951091222,0.11342239699979473,0.1951904802961161
combined,natural,1024,41,5,19.408386215000064,0.5137815869998121,0.2699638399997184,,1.2722856459959035,1.383938080828665,2396906496,21184744,0.8186004570813643,,10796,10796,0,13.553083595999851,10.652547750305665,,0.01741487499998584,6.590342395999869,13.553915404999998,,0,0,0,0,0,0,0,0,14.245744115085635,14.066839602512122,0,0,0,0,6.148e-05,0,0,0,0.17884303257351358,1.7681113349999578,0.3941275870001846,0.03663520000009157,0.0005504279999968276,0.027465728999914063,0.041824994152880185,9.82586474499999,0.056338101047624434,4.241034568000032,0.08458806486860067,0.11075030699976196,0.19584989503859124
combined,split,1024,41,1,19.35376898199999,0.47028818500001535,0.24133547700003533,6.631462959000004,1.2679860549722461,1.383938080828665,2396906496,21184352,0.8235228593674966,-0.999999869902411,10796,10796,0,13.502350820999993,10.648658767225587,2.8536810798144527,0.015075991000031763,6.631290643999989,13.503135549999996,0.0006955683280580532,0,0,0,0,0,0,0,0,14.303896725300286,14.066839602512122,0,0,0,0,6.4521e-05,0,0,0,0.2369926017881637,1.7794425440000055,0.3995174689999885,0.03687378999998714,0.0005542869999999311,0.02659769100003473,0.04031370135367928,10.051423167999985,0.056830470047522265,4.047919438000008,0.08500489979958517,0.11201667200000998,0.19592343012160707
combined,split,1024,41,2,19.303589916999954,0.4327420700000175,0.22677797499989083,6.8305526980000195,1.2777325763784286,1.383938080828665,2396906496,21184744,0.8220248549076087,-0.9999999519397008,10796,10796,0,13.603040825999983,10.646234648376957,2.9567130130214854,0.012054520999981833,6.830455726000082,13.60379003300011,-0.005463716461630637,0,0,0,0,0,0,0,0,14.245744115085635,14.066839602512122,0,0,0,0,5.9561e-05,0,0,0,0.17884495157351357,1.7435813419999704,0.39685893199998645,0.03674365000006219,0.0005455470000015339,0.02836274100002356,0.04230491415582926,9.883090291999906,0.05624655375718753,4.229486453999925,0.08455291150321964,0.10826190400007363,0.1993579535059392
combined,split,1024,41,3,19.385387262999984,0.43652517300006366,0.22687792900012482,6.773873073999994,1.2855936654447655,1.383938080828665,2396906496,21189896,0.818711569599568,-0.9999999236835725,10796,10796,0,13.692131700999994,10.650434946148438,3.0417427428974597,0.01767862500003048,6.773791061999987,13.692946292999977,-0.04656631340549902,0,0,0,0,0,0,0,0,14.480671590108283,14.066839602512122,0,0,0,0,5.6541e-05,0,0,0,0.41377544659616133,1.7806271740000739,0.3929147540000031,0.036379581999995025,0.0005449070000622669,0.027755168999874513,0.04011658949428503,10.152870175999965,0.057306259378706974,4.447314017000053,0.08496170375834274,0.11493067200001406,0.19675588717386264
combined,split,1024,41,4,19.328059881999934,0.42992595799978517,0.22325862999969104,6.685329483000032,1.282665776901974,1.383938080828665,2396906496,21184352,0.8240967712575122,-0.9999999489970001,10796,10796,0,13.66370580199964,10.652584677983398,3.0112205938369168,0.003095555999834687,6.685109688000011,13.664483949999976,-0.028900204049933098,0,0,0,0,0,0,0,0,14.303896725300286,14.066839602512122,0,0,0,0,6.2981e-05,0,0,0,0.23699414178816372,1.7519456830000308,0.3996788770000421,0.03722893999997723,0.0005468469998959335,0.027102349000188042,0.04145584427351921,9.916653746000065,0.05625684104141244,4.037863886999958,0.08401712756333549,0.10212696900021001,0.1939173759954151
combined,split,1024,41,5,19.356642426999997,0.42950384899995697,0.22505496899998434,6.612401455000054,1.2750566127053713,1.383938080828665,2396906496,21184744,0.8227542956767743,-0.9999999403825799,10796,10796,0,13.57765023700017,10.648664617480458,2.9296456998622986,0.0020559259999117785,6.612207076000232,13.578390187999958,-0.02608439180829085,0,0,0,0,0,0,0,0,14.245744115085635,14.066839602512122,0,0,0,0,6.8841e-05,0,0,0,0.1788356715735136,1.769917519000046,0.4028601790000721,0.03682203199991818,0.000586406999900646,0.027800352999975075,0.04164758965618025,9.94638173300018,0.056380427865723434,4.209820442999899,0.0846108561736137,0.10321055800000067,0.19570746794583752
sparse,natural,1024,41,1,19.314412408999942,0.4871731449998151,0.23512610099942322,,1.2808720156927902,1.383938080828665,2396906496,21184352,0.8251624822907858,,10796,10796,0,13.633400934000292,10.643843230993177,,0.02146478200029378,6.78924206199963,13.634177621999697,,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.71e-05,0,0,0,-1.71e-05,1.7736458859999402,0.39853045700010625,0.03693019000002096,0.0005450869998639973,0.028112926999710908,0.04171023671114183,9.995530534999943,0.05647351743733138,4.07797628399976,0.0836845357155457,0.10183007199975691,0.19511471900983027
sparse,natural,1024,41,2,19.193845957000008,0.4448990439999534,0.22961168600005522,,1.2707872441479147,1.383938080828665,2396906496,21184744,0.8215390705563669,,10796,10796,0,13.532405481000012,10.648836414842776,,0.01825419099998271,6.485125213999993,13.533115608999992,,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.936e-05,0,0,0,-1.936e-05,1.7380038659999855,0.3919053920000124,0.03618798100001186,0.0005177259999982198,0.027282263000017792,0.04075649880626791,9.958936662000042,0.056405548623673425,4.160492311000041,0.0845022224476325,0.11550390300004665,0.20201288190017225
sparse,natural,1024,41,3,19.31053694900004,0.4513310250000586,0.2222206940000433,,1.284250678135086,1.383938080828665,2396906496,21189896,0.8175299726565404,,10796,10796,0,13.677320410999982,10.650039469600586,,0.001314514999990024,6.663769564999939,13.678030541999988,,0,0,0,0,0,0,0,0,14.480671590108283,14.480671590108283,0,0,0,0,1.798e-05,0,0,0,-1.798e-05,1.7779730749999771,0.4018867940000064,0.03645242300001428,0.0005322270000078788,0.027153135000048678,0.04096747498489868,10.099163012999952,0.057216798665306066,4.57866414199998,0.08516851846541139,0.10435197900005733,0.1992220887736403
sparse,natural,1024,41,4,19.294922868999947,0.4755473479999637,0.2669994289999522,,1.2753073495423557,1.383938080828665,2396906496,21184352,0.8230279006543934,,10796,10796,0,13.582376640999883,10.650277084872068,,0.010435932999826036,6.650467608999861,13.583121309000035,,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.63e-05,0,0,0,-1.63e-05,1.7773443599999155,0.4011583110000174,0.036533806000079494,0.0005610470000192436,0.02726586599987968,0.042195836013208234,10.011846755000079,0.05676956570932494,4.063654627000005,0.08445014355300444,0.11084360299992113,0.19709882505445508
sparse,natural,1024,41,5,19.39971647199991,0.5062599140001112,0.23072314500018365,,1.2835962889646346,1.383938080828665,2396906496,21184744,0.8237087587353213,,10796,10796,0,13.672216781000316,10.651492917627943,,0.023758987999826786,6.618190571000014,13.672963009999876,,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.6721e-05,0,0,0,-1.6721e-05,1.7703708379999625,0.3936343200000465,0.03622940200011726,0.0005262669999410718,0.026631663999751254,0.041077161776001715,10.018709103999981,0.05652479197975392,4.185624715999893,0.0839877742303478,0.11267396799985363,0.19986899391094418
sparse,split,1024,41,1,19.496766559000008,0.5156846910000183,0.24047263800002838,6.891843929000004,1.2886052070076022,1.383938080828665,2396906496,21184352,0.8245990083327754,-0.9999999213526548,10796,10796,0,13.720076356999982,10.647230262914062,3.072792692991211,0.0023621669999727146,6.891715907999981,13.720927005999982,-0.0036157283093888873,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.774e-05,0,0,0,-1.774e-05,1.7941381009999873,0.3967857350000088,0.03633222299998806,0.000525286999987884,0.031057250000003478,0.04223021994648497,10.053725122000003,0.05661651758453124,4.029188805000018,0.08484158075390492,0.11293040399999654,0.19773865127751744
sparse,split,1024,41,2,19.299137950000045,0.4770650970000361,0.23185652000006485,6.769312771000045,1.27954461286664,1.383938080828665,2396906496,21184744,0.8186779117257488,-0.9999999409885526,10796,10796,0,13.62375689800001,10.647348096349605,2.9764124145644555,0.0018697730000667434,6.769135060000053,13.624616448000097,-0.010299015316151171,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.9e-05,0,0,0,-1.9e-05,1.791811437999968,0.39478450599995085,0.03643946500005768,0.0005230460000120729,0.027772609999942688,0.04242408813106749,10.126921680999999,0.056474155953548544,4.331417043999977,0.08464323976762388,0.11511041700009628,0.1982385681857271
sparse,split,1024,41,3,19.527993010000046,0.5259953649999716,0.24446473600028185,6.6945990130000155,1.2820052447263532,1.383938080828665,2396906496,21189896,0.8207314081057155,-0.9999998626519666,10796,10796,0,13.655760253999688,10.651875497525394,3.003971065913091,0.024170433000335834,6.694360876999781,13.6565301669998,0.018730609556983836,0,0,0,0,0,0,0,0,14.480671590108283,14.480671590108283,0,0,0,0,2.022e-05,0,0,0,-2.022e-05,1.8269659300001422,0.3953427769999962,0.036270862000037596,0.0005172859998765489,0.02728222300015659,0.04170538387805142,9.858803228999932,0.05658650429401829,4.481055762000096,0.08621639002451631,0.11117198500005543,0.19563686117563353
sparse,split,1024,41,4,19.258747371000027,0.43246679399999266,0.2280822919997263,6.856236344000081,1.281427441729422,1.383938080828665,2396906496,21184352,0.8277742045227167,-0.9999999480345751,10796,10796,0,13.650344267000037,10.652451962927726,2.9980907635117218,0.0014102209997872706,6.856014476999917,13.651081275000024,-0.012796654787203062,0,0,0,0,0,0,0,0,14.303896725300286,14.303896725300286,0,0,0,0,1.874e-05,0,0,0,-1.874e-05,1.7379594240001097,0.4009471140000187,0.03583412200009661,0.0005251469999620895,0.02773480800010475,0.0420583910430307,9.99827292200007,0.056542301605738206,4.012700841999958,0.08414115872884946,0.1070593800000097,0.19309949834508805
sparse,split,1024,41,5,19.42780027699996,0.5047638109999752,0.2745864260000417,6.610279310000124,1.277084523437366,1.383938080828665,2396906496,21184744,0.8230899134692715,-0.9999999494079918,10796,10796,0,13.60224116900008,10.65101089189356,2.9511793353994134,0.0043596030000117025,6.610072691000141,13.603090959000156,0.030547152415297065,0,0,0,0,0,0,0,0,14.245744115085635,14.245744115085635,0,0,0,0,1.776e-05,0,0,0,-1.776e-05,1.8225812830000905,0.39864010500014047,0.03617126299991469,0.0005166260000351031,0.02662103800003024,0.041079725454368804,9.926563215000215,0.05639446186681291,4.2330496970000695,0.08435554521834271,0.11182966100000158,0.20016447254731748
