algorithm,timing,ranks,partition_seed,repeat,core_seconds,face_pipeline_seconds,face_exchange_seconds,vertex_wait_seconds,compute_imbalance,element_imbalance,volume_elements_sum,face_payload_receive_bytes,predicted_actual_correlation,compute_wait_correlation,cut_before,cut_after,partition_moves,task_count,task_signature,active_workers,compute_max_seconds,compute_mean_seconds,task_cross_node_faces_before,task_cross_node_faces_after,task_cross_node_faces_limit,task_moved_between_nodes,task_completion_wait_max_seconds,task_dispatch_max_seconds,task_geometry_setup_max_seconds,task_merge_max_seconds,metis_partition_max_seconds,task_control_receive_bytes
combined,split,8192,41,2,20.454404220000015,0.44794749000004686,0.3588942210000141,1.5336134990000119,1.2852498170314515,2.379691166829442,3718962176,97619312,,0.035947436849346336,0,0,0,16384,4af0a68226382bca,8191,13.703302662999818,10.661975968726773,31046,34136,34150,9485,6.6718710009999995,0.2789035309998553,0.49533952100000533,0.010824215999946318,2.9903324350000275,2685304780
combined,split,8192,41,3,20.802128734999997,0.46036604100004297,0.35156179899991,1.6878720120000708,1.2800343403204917,2.432698505616638,3718962176,97526184,,0.05483898569105475,0,0,0,16384,4af0a68226382bca,8191,13.656993267999724,10.669239752255647,31046,34132,34150,9478,6.578728557999966,0.2767592350000996,0.4876244330000645,0.02471502999992481,3.0304577110000537,2685304780
combined,split,8192,41,4,20.765079374000152,0.44389589100001103,0.3452244210000117,1.6986233029999767,1.2842866603561638,2.4969840015925993,3718962176,97579944,,0.05105200392767606,0,0,0,16384,4af0a68226382bca,8191,13.701464963000035,10.668541055468323,31046,34131,34150,9444,6.620791659999895,0.28805634299988014,0.4850998559998061,0.011783550000018295,3.0723263780000707,2685304780
combined,split,8192,41,5,20.758544308000182,0.4838487210004132,0.35161959199967896,1.5475553749997744,1.2826242446667575,2.44172103136765,3718962176,97387304,,0.04663891251165157,0,0,0,16384,4af0a68226382bca,8191,13.6796693339993,10.665375608546567,31046,34107,34150,9469,6.716255199999978,0.27417990100047973,0.5190144620000865,0.016995969000163313,3.051703808000184,2685304780
sparse,natural,8192,41,1,22.85498849600026,0.3685618509998676,0.32195095099950777,,1.5702515333682867,2.0233013996644638,3718962176,77426384,,,0,0,0,16384,4af0a68226382bca,8191,16.825028443000065,10.71486197304284,31046,31046,34150,0,14.378136637999887,1.7726465060004557,0.503554069999609,0.007251718000134133,3.0445081530001517,2685304780
sparse,natural,8192,41,2,22.286330996000004,0.4076566420000063,0.3243546709999805,,1.5584204969196687,2.0233013996644638,3718962176,77426384,,,0,0,0,16384,4af0a68226382bca,8191,16.690930142000013,10.710158249965815,31046,31046,34150,0,13.745153400999982,1.6617926229999966,0.5069440650000274,0.007835287999967022,3.0921581110000034,2685304780
sparse,natural,8192,41,3,22.87562962900006,0.373803917000032,0.3213382040005399,,1.585854392031848,2.0233013996644638,3718962176,77426384,,,0,0,0,16384,4af0a68226382bca,8191,16.994846512999402,10.716523911899033,31046,31046,34150,0,14.247953171999825,1.7419883479999498,0.4877464500000315,0.007230625999909535,3.0705373529999633,2685304780
sparse,natural,8192,41,4,22.887591222999845,0.4322016270000404,0.334633452999924,,1.5754361789498947,2.0233013996644638,3718962176,77426384,,,0,0,0,16384,4af0a68226382bca,8191,16.88716324500001,10.719039889166524,31046,31046,34150,0,14.324429548000126,1.7165600030000405,0.4857068869998784,0.014894778000098086,3.001243078000016,2685304780
sparse,natural,8192,41,5,22.818644244000097,0.3968370170000526,0.32418874899985894,,1.565530790255211,2.0233013996644638,3718962176,77426384,,,0,0,0,16384,4af0a68226382bca,8191,16.78375910699924,10.720810610350993,31046,31046,34150,0,13.869345146999876,1.8372485300001244,0.5094341379999605,0.028079162000267388,2.9825984150002114,2685304780
sparse,split,8192,41,1,22.871523646,0.47041410200000655,0.3649116659999976,0.9626548319999984,1.581288573676606,2.0233013996644638,3718962176,77426384,,-0.31192457811271435,0,0,0,16384,4af0a68226382bca,8191,16.957371875000007,10.723768044167256,31046,31046,34150,0,13.802811360999996,1.6422437469999949,0.49850307200000543,0.00757504500001005,3.083571769999992,2685304780
sparse,split,8192,41,2,22.498110051000026,0.45107206499994845,0.4076991490001092,0.9481995500000266,1.56230161701187,2.0233013996644638,3718962176,77426384,,-0.31303644784734164,0,0,0,16384,4af0a68226382bca,8191,16.752263928000048,10.722810336739713,31046,31046,34150,0,14.169361107999976,1.3483772660000568,0.5234806170000184,0.023877904000073613,3.0162029409999604,2685304780
sparse,split,8192,41,3,22.890793453000015,0.4425225640000008,0.3454361560002326,0.9586616689998664,1.5815786813671167,2.0233013996644638,3718962176,77426384,,-0.3111640323814283,0,0,0,16384,4af0a68226382bca,8191,16.95874301599997,10.722667936659866,31046,31046,34150,0,14.206573876999983,1.7438614479995067,0.488360873999909,0.007557613000017227,3.025926543000196,2685304780
sparse,split,8192,41,4,22.51416472699998,0.4036996600000293,0.33089251899968986,0.9691780120001567,1.5805721213997792,2.0233013996644638,3718962176,77426384,,-0.314908014867013,0,0,0,16384,4af0a68226382bca,8191,16.942277724999713,10.719079183805524,31046,31046,34150,0,13.95497707300001,1.3954092650001257,0.5000694400000611,0.01912166000010984,2.991132776000086,2685304780
sparse,split,8192,41,5,22.266801956999643,0.4282151799998246,0.32429357700038963,0.9569199260004098,1.5681779664334399,2.0233013996644638,3718962176,77426384,,-0.31012509812019723,0,0,0,16384,4af0a68226382bca,8191,16.811654059999455,10.720501384313394,31046,31046,34150,0,13.469978189999892,1.531844660000388,0.47952948700003617,0.007230817999698047,3.012838168000144,2685304780
