rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
179,cn4514,34.636880811,8067,12694,26411,18116,12694,5422,31903,22016,157248,8592,10,949,7690,17091,17086,39379,22016,174334,247.67578125,1,1
180,cn4515,34.633355392,8067,12694,26411,18116,12694,5422,38767,23552,196032,6161,10,4625,1651,11856,11890,44140,23552,207922,242.93359375,1,1
181,cn4516,34.624813879,8067,12694,26411,18116,12694,5422,47561,26624,244096,2857,6,1210,1648,5449,5394,50117,26624,249490,242.59765625,1,1
182,cn4517,34.634628966,8067,12694,26411,18116,12694,5422,33019,22528,163136,9119,15,925,8213,18091,18005,41098,22528,181141,245.40234375,1,1
183,cn4518,34.632934646,8067,12694,26411,18116,12694,5422,50981,26624,264832,3233,4,0,3233,6166,6160,53740,26624,270992,269.71875,1,1
184,cn4519,34.601203949,8067,12694,26411,18116,12694,5422,34357,18432,177664,3833,3,3881,17,7554,7519,37511,18432,185183,221.98046875,1,1
185,cn4520,34.603099612,8067,12694,26411,18116,12694,5422,31877,19456,161280,4721,3,2488,2265,9353,9339,35703,19456,170619,222.05078125,1,1
186,cn4521,34.626148903,8067,12694,26411,18116,12694,5422,38072,24576,190272,5874,8,2827,3097,11360,11390,43035,24576,201662,242.859375,1,1
187,cn4522,34.630110617,8067,12694,26411,18116,12694,5422,39215,24576,197312,6233,5,0,6233,12135,12130,44440,24576,209442,243.1796875,1,1
188,cn4523,34.628480167,8067,12694,26411,18116,12694,5422,39715,24576,200256,5122,6,2656,2466,9782,9792,44011,24576,210048,242.02734375,1,1
189,cn4524,34.618834906,8067,12694,26411,18116,12694,5422,30683,20480,152512,5961,3,3293,2687,11598,11664,35634,20480,164176,221.9453125,1,1
190,cn4525,34.602923422,8067,12694,26411,18116,12694,5422,41789,24576,212736,5177,2,2958,2250,10132,10131,46017,24576,222867,223.96484375,1,1
191,cn4526,34.584211339,8067,12694,26411,18116,12694,5422,33611,19456,171584,3969,3,0,3969,7840,7789,36908,19456,179373,221.921875,1,1
192,cn4527,34.604405907,8067,12694,26411,18116,12694,5422,36191,22016,183104,3201,4,3204,32,6255,6176,38933,22016,189280,241.3203125,1,1
193,cn9940,34.631481245,8067,12694,26411,18116,12694,5422,35249,22528,176640,8352,14,6978,1521,16524,16480,42405,22528,193120,243.4921875,1,1
194,cn9941,34.601855649,8067,12694,26411,18116,12694,5422,31405,20480,156800,3881,4,1938,1992,7504,7498,34632,20480,164298,221.23046875,1,1
195,cn9942,34.643802317,8067,12694,26411,18116,12694,5422,48001,30720,240384,7017,9,4579,2587,13615,13677,54029,30720,254061,246.69140625,1,1
196,cn9943,34.608352516,8067,12694,26411,18116,12694,5422,28791,18944,143424,5489,8,3860,1754,10779,10817,33481,18944,154241,241.15625,1,1
197,cn9944,34.634285627,8067,12694,26411,18116,12694,5422,32551,23040,159808,9944,9,6070,4057,19894,19916,40719,23040,179724,244.4140625,1,1
198,cn9945,34.632989376,8067,12694,26411,18116,12694,5422,32291,24064,156608,8760,10,4876,4000,17292,17396,39486,24064,174004,248.8203125,1,1
199,cn9946,34.593780205,8067,12694,26411,18116,12694,5422,35339,22528,177216,3577,6,830,2778,7003,7004,38309,22528,184220,240.8828125,1,1
200,cn9947,34.639350665,8067,12694,26411,18116,12694,5422,40101,23552,204160,5913,8,5957,109,11606,11628,45082,23552,215788,242.7890625,1,1
201,cn9948,34.648553581,8067,12694,26411,18116,12694,5422,30565,22016,149376,9087,11,7461,1894,18103,18176,38272,22016,167552,242.34765625,1,1
202,cn9949,34.623328285,8067,12694,26411,18116,12694,5422,28301,18432,141312,6257,10,2866,3487,12363,12367,33750,18432,153679,241.28125,1,1
203,cn9950,34.646783122,8067,12694,26411,18116,12694,5422,25415,16896,126272,6857,10,1241,5636,13801,13677,31336,16896,139949,250.37109375,1,1
204,cn9951,34.647883845,8067,12694,26411,18116,12694,5422,35511,24576,175040,9408,16,4080,5460,18579,18579,43651,24576,193619,245.05859375,1,1
205,cn9952,34.641464715,8067,12694,26411,18116,12694,5422,36477,22016,184832,8112,12,3551,4630,15950,15938,43580,22016,200770,243.27734375,1,1
206,cn9953,34.63973324,8067,12694,26411,18116,12694,5422,51235,26624,266304,2841,4,1364,1479,5407,5396,53651,26624,271700,261.0234375,1,1
207,cn9954,34.688350509,8067,12694,26411,18116,12694,5422,50337,27136,260224,2977,5,710,2282,5676,5667,52828,27136,265891,294.609375,1,1
208,cn9955,34.622395769,8067,12694,26411,18116,12694,5422,30065,19456,150400,7537,11,7512,175,14989,15006,36388,19456,165406,249.29296875,1,1
209,cn9956,34.609110823,8067,12694,26411,18116,12694,5422,29595,18944,148160,5369,7,3372,2143,10605,10591,34137,18944,158751,247.7890625,1,1
210,cn9957,34.629582964,8067,12694,26411,18116,12694,5422,36667,24064,182848,7121,11,6539,714,14041,14013,42753,24064,196861,242.921875,1,1
211,cn9958,34.626964193,8067,12694,26411,18116,12694,5422,32105,22016,158592,8545,13,4336,4373,17091,17022,39458,22016,175614,242.68359375,1,1
212,cn9959,34.624330254,8067,12694,26411,18116,12694,5422,32433,21504,161280,7224,8,4134,3170,14128,14204,38480,21504,175484,240.96484375,1,1
213,cn9960,34.60882181,8067,12694,26411,18116,12694,5422,38137,23552,192384,3081,6,0,3081,5924,5888,40690,23552,198272,240.88671875,1,1
214,cn9961,34.629386304,8067,12694,26411,18116,12694,5422,32025,23040,156544,8488,10,2536,6017,16748,16808,39048,23040,173352,242.4375,1,1
215,cn9962,34.631194524,8067,12694,26411,18116,12694,5422,25583,17408,126528,6648,11,2018,4707,13184,13092,31292,17408,139620,258.90234375,1,1
216,cn9963,34.631241926,8067,12694,26411,18116,12694,5422,44813,26624,227712,2569,5,2585,17,4908,4872,47023,26624,232584,242.02734375,1,1
217,cn9964,34.640133132,8067,12694,26411,18116,12694,5422,34191,24576,167104,8144,12,5713,2620,15999,16003,41191,24576,183107,243.09765625,1,1
218,cn9965,34.638057894,8067,12694,26411,18116,12694,5422,31537,21504,156032,7824,11,4363,3621,15521,15549,38191,21504,171581,241.51171875,1,1
219,cn9966,34.633994123,8067,12694,26411,18116,12694,5422,29113,18944,145408,8137,8,2926,5322,16270,16242,36141,18944,161650,241.03125,1,1
220,cn9967,34.636606577,8067,12694,26411,18116,12694,5422,31313,21504,154624,6816,10,3059,3852,13486,13376,37185,21504,168000,240.8046875,1,1
221,cn9968,34.637311395,8067,12694,26411,18116,12694,5422,31755,22528,155712,8216,14,169,8080,16202,16245,38536,22528,171957,241.5078125,1,1
222,cn9969,34.653991025,8067,12694,26411,18116,12694,5422,52249,28160,269952,4393,8,1318,3079,8469,8515,56026,28160,278467,271.92578125,1,1
223,cn9970,34.641922117,8067,12694,26411,18116,12694,5422,47067,26112,242112,3489,7,0,3489,6661,6689,50189,26112,248801,249.90234375,1,1
224,cn9971,34.635029197,8067,12694,26411,18116,12694,5422,34709,23040,172672,8384,10,8456,128,16490,16562,41827,23040,189234,244.046875,1,1
225,cn9972,34.624203839,8067,12694,26411,18116,12694,5422,35379,23040,176576,7648,11,2359,5386,14987,15043,41758,23040,191619,243.19140625,1,1
226,cn9973,34.629635177,8067,12694,26411,18116,12694,5422,52299,26112,273472,2329,5,1603,728,4376,4371,54270,26112,277843,277.65625,1,1
227,cn9974,34.621121928,8067,12694,26411,18116,12694,5422,34287,20480,174016,6728,8,1627,5147,13180,13123,40124,20480,187139,240.69921875,1,1
228,cn9975,34.633158101,8067,12694,26411,18116,12694,5422,47365,26112,243840,4985,6,4305,730,9523,9506,51658,26112,253346,250.27734375,1,1
229,cn9976,34.621364144,8067,12694,26411,18116,12694,5422,33913,21504,170240,6848,7,2461,4482,13440,13454,39826,21504,183694,247.4765625,1,1
230,cn9977,34.614717676,8067,12694,26411,18116,12694,5422,45611,25600,234176,2057,4,2073,17,3849,3848,47328,25600,238024,243.17578125,1,1
231,cn9978,34.6128899,8067,12694,26411,18116,12694,5422,33343,20480,168384,6200,7,1199,5038,12152,12133,38623,20480,180517,241.078125,1,1
232,cn9979,34.608725813,8067,12694,26411,18116,12694,5422,41657,24064,212736,4050,3,4062,3,7814,7833,44994,24064,220569,223.59375,1,1
233,cn9980,34.622819111,8067,12694,26411,18116,12694,5422,51765,29696,264576,3826,4,0,3826,7218,7225,54996,29696,271801,270.78125,1,1
234,cn9981,34.606951413,8067,12694,26411,18116,12694,5422,40607,22528,208832,4680,2,2269,2414,9100,9100,44545,22528,217932,223.59765625,1,1
235,cn9982,34.693532813,8067,12694,26411,18116,12694,5422,50270,30720,253952,4866,7,1497,3386,9332,9283,54463,30720,263235,296.1875,1,1
236,cn9983,34.614175143,8067,12694,26411,18116,12694,5422,47189,24064,246016,2057,4,1105,969,3848,3865,48928,24064,249881,242.796875,1,1
237,cn9984,34.625892546,8067,12694,26411,18116,12694,5422,39269,22016,201600,6728,9,3424,3369,13130,13205,45028,22016,214805,243.125,1,1
238,cn9985,34.635525181,8067,12694,26411,18116,12694,5422,42917,27648,214656,6536,6,4166,2435,12652,12639,48391,27648,227295,244.41796875,1,1
239,cn9986,34.675602894,8067,12694,26411,18116,12694,5422,50445,27136,260736,2841,4,2,2840,5484,5376,52977,27136,266112,300.7578125,1,1
240,cn9987,34.602402379,8067,12694,26411,18116,12694,5422,36019,22528,181312,2553,3,1225,1345,4910,4957,38042,22528,186269,241.46875,1,1
241,cn9988,34.606556354,8067,12694,26411,18116,12694,5422,34217,22528,170368,3081,3,2159,954,5963,5915,36769,22528,176283,221.421875,1,1
242,cn9989,34.631194258,8067,12694,26411,18116,12694,5422,36887,23040,185664,7992,13,2598,5446,15744,15806,43755,23040,201470,243.58984375,1,1
243,cn9990,34.629870715,8067,12694,26411,18116,12694,5422,37197,22528,188416,7104,10,1767,5386,13992,13977,43312,22528,202393,242.921875,1,1
244,cn9991,34.626139678,8067,12694,26411,18116,12694,5422,34773,23552,172288,7528,8,2489,5040,14668,14801,41032,23552,187089,242.609375,1,1
245,cn9992,34.596700806,8067,12694,26411,18116,12694,5422,30301,18432,153216,2417,2,968,1465,4726,4640,32393,18432,157856,221.65625,1,1
246,cn9993,34.604930226,8067,12694,26411,18116,12694,5422,38727,19968,201536,2025,4,1919,138,3848,3865,40334,19968,205401,242.65234375,1,1
247,cn9994,34.611292492,8067,12694,26411,18116,12694,5422,32511,20480,163392,4936,8,255,4681,9555,9584,36629,20480,172976,249.25390625,1,1
248,cn9995,34.632894529,8067,12694,26411,18116,12694,5422,38087,24576,190528,7768,9,5499,2424,15234,15239,44663,24576,205767,250.21875,1,1
249,cn9996,34.620463847,8067,12694,26411,18116,12694,5422,34151,22016,170944,7344,9,2690,4736,14505,14504,40351,22016,185448,242.71875,1,1
250,cn9997,34.605663402,8067,12694,26411,18116,12694,5422,37505,22016,190976,2689,4,1196,1495,5181,5150,39811,22016,196126,221.68359375,1,1
251,cn9998,34.606266735,8067,12694,26411,18116,12694,5422,37881,22528,192512,3609,5,0,3609,6957,6982,40757,22528,199494,241.54296875,1,1
252,cn9999,34.620286014,8067,12694,26411,18116,12694,5422,36841,22528,186240,6457,7,2372,4180,12691,12631,42402,22528,198871,242.20703125,1,1
253,cn10000,34.616829344,8067,12694,26411,18116,12694,5422,36697,22016,186112,6096,8,1228,4887,11840,11858,42011,22016,197970,242.84375,1,1
254,cn10001,34.611125588,8067,12694,26411,18116,12694,5422,48897,27648,250624,2329,3,816,1513,4370,4374,50856,27648,254998,224.078125,1,1
255,cn10002,34.624939091,8067,12694,26411,18116,12694,5422,49158,30720,247168,3826,8,0,3826,7196,7210,52414,30720,254378,252.0390625,1,1
