experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,time_p50_s,time_p95_s,time_p99_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes,send_messages_avg,send_messages_p95,send_messages_p99,send_messages_max,receive_messages_avg,receive_messages_p95,receive_messages_p99,receive_messages_max,send_bytes_avg,send_bytes_p95,send_bytes_p99,receive_bytes_avg,receive_bytes_p95,receive_bytes_p99
core_cache,1024,6,vertex_count_allgather,communication,0.009993101503905,0.012399184999805,0.010309178750025001,0.012046080250155,0.01229572179996,1.3276154098,0.02283390080985,6,1.75621843817,0.5075870012205,6,87103.5,0.0,0.0,0.0,0.0,0.0,1024.0,1024.0,4096.0,4194304.0,4.0,4096.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4096.0,4096.0,4096.0
core_cache,1024,6,vertex_count_pre_collective_wait,synchronization,3.5567009563400003,6.7788584115,3.477652684,5.516280259925001,6.092748283800001,1.916645261485,14.4420616823,6,1.15399794112,0.632473319514,6,48835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,vertex_exchange,communication,0.0200511938623,0.0462068465001,0.0207900357501,0.033307721075149996,0.038200763895050005,2.290977831435,0.09741792182355,6,1.7535023936099998,0.5082846483179999,6,450431.0,0.0,0.0,0.0,0.0,0.0,6879.0,6879.0,496787016.0,496787016.0,1547216.0,1626262.0,6.7177734375,13.0,16.0,19.0,6.7177734375,12.0,14.77,17.0,485143.570312,998049.8,1214590.52,485143.570312,1031873.7,1219762.28
core_cache,1024,6,vertex_exchange_prepare,compute,0.0003508664570315,0.00122242600014,0.0003289289998065,0.0007239179999715001,0.0009185058599430001,3.49060269337,0.00261037171052,6,1.758611838635,0.507302284176,6,76743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,vertex_exchange_unpack,compute,0.00794990664306,0.02814070649995,0.00753394900016,0.01662824882505,0.0209944932151,3.4760465368049998,0.05887610216995,6,1.758422618665,0.5072977659369999,6,421789.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,vertex_numbering_local,compute,0.0552567345264,0.106410033,0.055206102750150005,0.0791217429999,0.09043110850495,1.924303422965,0.22685042257350002,6,1.760504860545,0.5074275280930001,6,1623546.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,volume_exchange_pack,compute,0.9234052493039999,1.4519678845000001,0.915349765,1.1442274626,1.2434931360900001,1.571602303695,3.071082409425,6,1.75081627353,0.522048659949,6,4372131.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,volume_exchange_unpack,compute,0.859187337401,1.603728399,0.819334842,1.3404267593,1.43643033566,1.8661484984949999,3.41631785355,6,1.878593026955,0.5199083956574999,6,27878534.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_cache,1024,6,volume_payload_exchange,communication,0.04937372854395,0.115956587,0.049776849999949996,0.0944617669501,0.10847681125,2.296044685825,0.23521023919349998,6,1.74635735245,0.5091177025660001,6,168017.5,0.0,0.0,0.0,0.0,0.0,6866.0,6866.0,10707307440.0,10707307440.0,20661240.0,20682360.0,6.705078125,11.0,13.0,15.0,6.705078125,11.0,13.0,15.0,10456354.9219,15246966.0,16730982.0,10456354.9219,15256182.0,16755546.0
core_cache,1024,6,volume_payload_prepare,compute,0.0053468938291,0.012215403,0.005331026750015001,0.00907410202499,0.010603932245,2.376778270855,0.02606430450225,6,1.758017555105,0.5072961864975001,6,1295622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
