experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_payload_exchange,communication,1.16000001071e-05,1.16000001071e-05,1.0,1.62024511275e-06,3,2.91914650918,0.613699540755,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_payload_prepare,compute,3.59999830835e-07,3.59999830835e-07,1.0,4.93926203939e-08,3,2.91914650893,0.613699541426,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_refine,compute,71.344032897,71.344032897,1.0,9.83307262344,3,2.99064072722,0.579425974386,3,2940030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,1,3,volume_size_exchange,communication,6.00000021223e-07,6.00000021223e-07,1.0,8.37154071462e-08,3,2.91914650864,0.613699541145,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,adjacency_build,compute,0.00284869550001,0.002918056,1.00956697277,0.000797434149491,3,2.99579294627,0.613054485904,3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,coarse_edge_mesh,setup,0.012527248,0.0127942019999,1.02029601601,0.00350076810513,3,2.60538191812,0.518263201571,3,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,coarse_local_size,setup,0.45659138,0.459089211,1.00287081416,0.125457981106,3,2.33724351477,0.721179306942,3,18442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,coarse_mesh_save,io,0.0,0.0,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,coarse_surface_mesh,setup,8.1766857185,8.232399319,1.0053637055,2.25256104014,3,2.91122335709,0.858297541411,3,30337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_core_cache_l2_r2_20260811-153051,2,3,coarse_volume_mesh,setup,14.426042606,14.471833748,1.00581016483,3.95480225068,3,2.36889437413,0.623726475056,3,48475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
