rank,host,total_wall_seconds,coarse_points,coarse_surface_elements,coarse_volume_elements,facemap_entries,physical_boundary_faces,partition_boundary_faces,local_points_before_adjacency,local_surface_elements_before_adjacency,local_volume_elements_before_adjacency,shared_vertices,adjacent_processes,vertex_send_items,vertex_receive_items,volume_send_items,volume_receive_items,local_points_after_adjacency,local_surface_elements_after_adjacency,local_volume_elements_after_adjacency,peak_rss_mib,hardware_cache_available,process_io_available
179,cn4514,53.220720265,8067,12694,26411,18116,12694,5422,31903,22016,157248,8592,10,949,7690,17091,17086,39379,22016,174334,248.8046875,1,1
180,cn4515,53.215407278,8067,12694,26411,18116,12694,5422,38767,23552,196032,6161,10,4625,1651,11856,11890,44140,23552,207922,249.54296875,1,1
181,cn4516,53.212114352,8067,12694,26411,18116,12694,5422,47561,26624,244096,2857,6,1210,1648,5449,5394,50117,26624,249490,249.0234375,1,1
182,cn4517,53.224514241,8067,12694,26411,18116,12694,5422,33019,22528,163136,9119,15,925,8213,18091,18005,41098,22528,181141,250.19921875,1,1
183,cn4518,53.215414345,8067,12694,26411,18116,12694,5422,50981,26624,264832,3233,4,0,3233,6166,6160,53740,26624,270992,276.09765625,1,1
184,cn4519,53.197326935,8067,12694,26411,18116,12694,5422,34357,18432,177664,3833,3,3881,17,7554,7519,37511,18432,185183,222.34375,1,1
185,cn4520,53.198891992,8067,12694,26411,18116,12694,5422,31877,19456,161280,4721,3,2488,2265,9353,9339,35703,19456,170619,222.46875,1,1
186,cn4521,53.211723926,8067,12694,26411,18116,12694,5422,38072,24576,190272,5874,8,2827,3097,11360,11390,43035,24576,201662,249.01953125,1,1
187,cn4522,53.213217731,8067,12694,26411,18116,12694,5422,39215,24576,197312,6233,5,0,6233,12135,12130,44440,24576,209442,243.0703125,1,1
188,cn4523,53.211582886,8067,12694,26411,18116,12694,5422,39715,24576,200256,5122,6,2656,2466,9782,9792,44011,24576,210048,249.046875,1,1
189,cn4524,53.202640944,8067,12694,26411,18116,12694,5422,30683,20480,152512,5961,3,3293,2687,11598,11664,35634,20480,164176,222.265625,1,1
190,cn4525,53.191768665,8067,12694,26411,18116,12694,5422,41789,24576,212736,5177,2,2958,2250,10132,10131,46017,24576,222867,222.0625,1,1
191,cn4526,53.170969489,8067,12694,26411,18116,12694,5422,33611,19456,171584,3969,3,0,3969,7840,7789,36908,19456,179373,222.24609375,1,1
192,cn4527,53.18999482,8067,12694,26411,18116,12694,5422,36191,22016,183104,3201,4,3204,32,6255,6176,38933,22016,189280,241.328125,1,1
193,cn9940,53.214050782,8067,12694,26411,18116,12694,5422,35249,22528,176640,8352,14,6978,1521,16524,16480,42405,22528,193120,250.0859375,1,1
194,cn9941,53.183201251,8067,12694,26411,18116,12694,5422,31405,20480,156800,3881,4,1938,1992,7504,7498,34632,20480,164298,222.2578125,1,1
195,cn9942,53.226869232,8067,12694,26411,18116,12694,5422,48001,30720,240384,7017,9,4579,2587,13615,13677,54029,30720,254061,247.34375,1,1
196,cn9943,53.188650456,8067,12694,26411,18116,12694,5422,28791,18944,143424,5489,8,3860,1754,10779,10817,33481,18944,154241,241.875,1,1
197,cn9944,53.2226117,8067,12694,26411,18116,12694,5422,32551,23040,159808,9944,9,6070,4057,19894,19916,40719,23040,179724,245.140625,1,1
198,cn9945,53.216421764,8067,12694,26411,18116,12694,5422,32291,24064,156608,8760,10,4876,4000,17292,17396,39486,24064,174004,249.80859375,1,1
199,cn9946,53.18517365,8067,12694,26411,18116,12694,5422,35339,22528,177216,3577,6,830,2778,7003,7004,38309,22528,184220,241.61328125,1,1
200,cn9947,53.213263923,8067,12694,26411,18116,12694,5422,40101,23552,204160,5913,8,5957,109,11606,11628,45082,23552,215788,250.109375,1,1
201,cn9948,53.216060546,8067,12694,26411,18116,12694,5422,30565,22016,149376,9087,11,7461,1894,18103,18176,38272,22016,167552,243.2109375,1,1
202,cn9949,53.195042474,8067,12694,26411,18116,12694,5422,28301,18432,141312,6257,10,2866,3487,12363,12367,33750,18432,153679,241.75,1,1
203,cn9950,53.213592828,8067,12694,26411,18116,12694,5422,25415,16896,126272,6857,10,1241,5636,13801,13677,31336,16896,139949,251.47265625,1,1
204,cn9951,53.217009578,8067,12694,26411,18116,12694,5422,35511,24576,175040,9408,16,4080,5460,18579,18579,43651,24576,193619,251.22265625,1,1
205,cn9952,53.209838968,8067,12694,26411,18116,12694,5422,36477,22016,184832,8112,12,3551,4630,15950,15938,43580,22016,200770,243.73046875,1,1
206,cn9953,53.206361031,8067,12694,26411,18116,12694,5422,51235,26624,266304,2841,4,1364,1479,5407,5396,53651,26624,271700,267.75,1,1
207,cn9954,53.257106708,8067,12694,26411,18116,12694,5422,50337,27136,260224,2977,5,710,2282,5676,5667,52828,27136,265891,300.98828125,1,1
208,cn9955,53.196740696,8067,12694,26411,18116,12694,5422,30065,19456,150400,7537,11,7512,175,14989,15006,36388,19456,165406,241.8203125,1,1
209,cn9956,53.187028289,8067,12694,26411,18116,12694,5422,29595,18944,148160,5369,7,3372,2143,10605,10591,34137,18944,158751,247.78515625,1,1
210,cn9957,53.208921429,8067,12694,26411,18116,12694,5422,36667,24064,182848,7121,11,6539,714,14041,14013,42753,24064,196861,249.8984375,1,1
211,cn9958,53.209898938,8067,12694,26411,18116,12694,5422,32105,22016,158592,8545,13,4336,4373,17091,17022,39458,22016,175614,248.8125,1,1
212,cn9959,53.203482137,8067,12694,26411,18116,12694,5422,32433,21504,161280,7224,8,4134,3170,14128,14204,38480,21504,175484,247.82421875,1,1
213,cn9960,53.184808526,8067,12694,26411,18116,12694,5422,38137,23552,192384,3081,6,0,3081,5924,5888,40690,23552,198272,241.58203125,1,1
214,cn9961,53.208436213,8067,12694,26411,18116,12694,5422,32025,23040,156544,8488,10,2536,6017,16748,16808,39048,23040,173352,243.18359375,1,1
215,cn9962,53.211835093,8067,12694,26411,18116,12694,5422,25583,17408,126528,6648,11,2018,4707,13184,13092,31292,17408,139620,259.31640625,1,1
216,cn9963,53.19739276,8067,12694,26411,18116,12694,5422,44813,26624,227712,2569,5,2585,17,4908,4872,47023,26624,232584,242.86328125,1,1
217,cn9964,53.205574745,8067,12694,26411,18116,12694,5422,34191,24576,167104,8144,12,5713,2620,15999,16003,41191,24576,183107,249.7578125,1,1
218,cn9965,53.202818289,8067,12694,26411,18116,12694,5422,31537,21504,156032,7824,11,4363,3621,15521,15549,38191,21504,171581,248.46875,1,1
219,cn9966,53.197470752,8067,12694,26411,18116,12694,5422,29113,18944,145408,8137,8,2926,5322,16270,16242,36141,18944,161650,248.25390625,1,1
220,cn9967,53.194791462,8067,12694,26411,18116,12694,5422,31313,21504,154624,6816,10,3059,3852,13486,13376,37185,21504,168000,249.5859375,1,1
221,cn9968,53.206712109,8067,12694,26411,18116,12694,5422,31755,22528,155712,8216,14,169,8080,16202,16245,38536,22528,171957,242.1953125,1,1
222,cn9969,53.211303411,8067,12694,26411,18116,12694,5422,52249,28160,269952,4393,8,1318,3079,8469,8515,56026,28160,278467,271.9375,1,1
223,cn9970,53.20523355,8067,12694,26411,18116,12694,5422,47067,26112,242112,3489,7,0,3489,6661,6689,50189,26112,248801,250.1484375,1,1
224,cn9971,53.215420499,8067,12694,26411,18116,12694,5422,34709,23040,172672,8384,10,8456,128,16490,16562,41827,23040,189234,251.1015625,1,1
225,cn9972,53.203886321,8067,12694,26411,18116,12694,5422,35379,23040,176576,7648,11,2359,5386,14987,15043,41758,23040,191619,251.54296875,1,1
226,cn9973,53.208212827,8067,12694,26411,18116,12694,5422,52299,26112,273472,2329,5,1603,728,4376,4371,54270,26112,277843,277.8359375,1,1
227,cn9974,53.19598115,8067,12694,26411,18116,12694,5422,34287,20480,174016,6728,8,1627,5147,13180,13123,40124,20480,187139,241.65625,1,1
228,cn9975,53.21470155,8067,12694,26411,18116,12694,5422,47365,26112,243840,4985,6,4305,730,9523,9506,51658,26112,253346,244.18359375,1,1
229,cn9976,53.196741164,8067,12694,26411,18116,12694,5422,33913,21504,170240,6848,7,2461,4482,13440,13454,39826,21504,183694,241.59765625,1,1
230,cn9977,53.19153626,8067,12694,26411,18116,12694,5422,45611,25600,234176,2057,4,2073,17,3849,3848,47328,25600,238024,241.33203125,1,1
231,cn9978,53.195560209,8067,12694,26411,18116,12694,5422,33343,20480,168384,6200,7,1199,5038,12152,12133,38623,20480,180517,241.48828125,1,1
232,cn9979,53.194677245,8067,12694,26411,18116,12694,5422,41657,24064,212736,4050,3,4062,3,7814,7833,44994,24064,220569,222.47265625,1,1
233,cn9980,53.208037725,8067,12694,26411,18116,12694,5422,51765,29696,264576,3826,4,0,3826,7218,7225,54996,29696,271801,277.37890625,1,1
234,cn9981,53.191441803,8067,12694,26411,18116,12694,5422,40607,22528,208832,4680,2,2269,2414,9100,9100,44545,22528,217932,222.578125,1,1
235,cn9982,53.259774967,8067,12694,26411,18116,12694,5422,50270,30720,253952,4866,7,1497,3386,9332,9283,54463,30720,263235,295.24609375,1,1
236,cn9983,53.194410652,8067,12694,26411,18116,12694,5422,47189,24064,246016,2057,4,1105,969,3848,3865,48928,24064,249881,241.82421875,1,1
237,cn9984,53.204601558,8067,12694,26411,18116,12694,5422,39269,22016,201600,6728,9,3424,3369,13130,13205,45028,22016,214805,243.75,1,1
238,cn9985,53.212255375,8067,12694,26411,18116,12694,5422,42917,27648,214656,6536,6,4166,2435,12652,12639,48391,27648,227295,244.69140625,1,1
239,cn9986,53.251401038,8067,12694,26411,18116,12694,5422,50445,27136,260736,2841,4,2,2840,5484,5376,52977,27136,266112,294.9765625,1,1
240,cn9987,53.180912854,8067,12694,26411,18116,12694,5422,36019,22528,181312,2553,3,1225,1345,4910,4957,38042,22528,186269,247.73046875,1,1
241,cn9988,53.180513822,8067,12694,26411,18116,12694,5422,34217,22528,170368,3081,3,2159,954,5963,5915,36769,22528,176283,228.74609375,1,1
242,cn9989,53.207400167,8067,12694,26411,18116,12694,5422,36887,23040,185664,7992,13,2598,5446,15744,15806,43755,23040,201470,250.95703125,1,1
243,cn9990,53.207662871,8067,12694,26411,18116,12694,5422,37197,22528,188416,7104,10,1767,5386,13992,13977,43312,22528,202393,249.625,1,1
244,cn9991,53.202475235,8067,12694,26411,18116,12694,5422,34773,23552,172288,7528,8,2489,5040,14668,14801,41032,23552,187089,243.00390625,1,1
245,cn9992,53.171936996,8067,12694,26411,18116,12694,5422,30301,18432,153216,2417,2,968,1465,4726,4640,32393,18432,157856,228.2109375,1,1
246,cn9993,53.180901719,8067,12694,26411,18116,12694,5422,38727,19968,201536,2025,4,1919,138,3848,3865,40334,19968,205401,249.58203125,1,1
247,cn9994,53.186106944,8067,12694,26411,18116,12694,5422,32511,20480,163392,4936,8,255,4681,9555,9584,36629,20480,172976,241.90234375,1,1
248,cn9995,53.215712471,8067,12694,26411,18116,12694,5422,38087,24576,190528,7768,9,5499,2424,15234,15239,44663,24576,205767,244.63671875,1,1
249,cn9996,53.206635898,8067,12694,26411,18116,12694,5422,34151,22016,170944,7344,9,2690,4736,14505,14504,40351,22016,185448,243.68359375,1,1
250,cn9997,53.187262137,8067,12694,26411,18116,12694,5422,37505,22016,190976,2689,4,1196,1495,5181,5150,39811,22016,196126,222.39453125,1,1
251,cn9998,53.192915825,8067,12694,26411,18116,12694,5422,37881,22528,192512,3609,5,0,3609,6957,6982,40757,22528,199494,241.56640625,1,1
252,cn9999,53.201235394,8067,12694,26411,18116,12694,5422,36841,22528,186240,6457,7,2372,4180,12691,12631,42402,22528,198871,250.70703125,1,1
253,cn10000,53.199481431,8067,12694,26411,18116,12694,5422,36697,22016,186112,6096,8,1228,4887,11840,11858,42011,22016,197970,249.109375,1,1
254,cn10001,53.19831026,8067,12694,26411,18116,12694,5422,48897,27648,250624,2329,3,816,1513,4370,4374,50856,27648,254998,223.26171875,1,1
255,cn10002,53.251375922,8067,12694,26411,18116,12694,5422,49158,30720,247168,3826,8,0,3826,7196,7210,52414,30720,254378,251.1796875,1,1
