algorithm,timing,ranks,repeat,stage,mean_seconds,max_seconds,calls_sum
baseline,split,1024,2,volume_size_exchange,0.009941340621098416,0.012302479000027233,1024
baseline,split,1024,2,volume_size_exchange_pre_collective_wait,0.6037767098466755,1.0060001409997312,1024
baseline,split,1024,3,adjacency_build,0.00900755593750402,0.016940314999828843,1024
baseline,split,1024,3,element_count_allgather,0.0009597956816329578,0.004370693000055326,1024
baseline,split,1024,3,element_count_pre_collective_wait,0.0028907187333775397,0.004728311999770085,1024
baseline,split,1024,3,face_allgatherv,0.3795081231474611,0.7121307010002056,1024
baseline,split,1024,3,face_collective_setup,0.00016921864452967839,0.0008041510000111884,1024
baseline,split,1024,3,face_global_merge,0.08862461531251009,0.1029174260002037,1024
baseline,split,1024,3,face_local_extract,0.1748809196035066,0.18718864299989946,1024
baseline,split,1024,3,face_map_setup,0.008194161134784661,0.010128097999768215,1024
baseline,split,1024,3,face_pipeline_total,0.6915756547080165,1.0345418719998634,1024
baseline,split,1024,3,face_pre_collective_wait,0.03478789382715819,0.20755604600026345,1024
baseline,split,1024,3,local_volume_mesh,7.60770524426953,11.04947438399995,1024
baseline,split,1024,3,metis_partition,1.7140074911357348,1.7364563179999095,1024
baseline,split,1024,3,metis_seed,0.0012372186708984323,1.2669119189999947,1
baseline,split,1024,3,part_face_create,0.02368615511524208,0.037208309000106965,1024
baseline,split,1024,3,partition_cost_balance,3.1743845703147144e-05,0.032505698000022676,1
baseline,split,1024,3,partition_cost_setup,0.00037991887792987455,0.38903693100019154,1
baseline,split,1024,3,partition_distribution,0.024124625790041154,0.046423071999925014,1024
baseline,split,1024,3,partition_pre_collective_wait,1.6880871431171829,1.7040458579999722,1024
baseline,split,1024,3,submesh_initialization,0.00013111384277086913,0.0003283649998593319,1024
baseline,split,1024,3,surface_refine,0.010268885408203143,0.013643845999922632,1024
baseline,split,1024,3,vertex_count_allgather,0.0016184386044932886,0.0039058149995980784,1024
baseline,split,1024,3,vertex_count_pre_collective_wait,3.900748715741206,7.512764628000241,1024
baseline,split,1024,3,vertex_exchange,0.019010014655267415,0.036322886000107246,1024
baseline,split,1024,3,vertex_exchange_prepare,0.0003528643281178745,0.001178915999844321,1024
baseline,split,1024,3,vertex_exchange_unpack,0.009722008174806618,0.029876749999857566,1024
baseline,split,1024,3,vertex_numbering_local,0.058943531733392174,0.13371793400028764,1024
baseline,split,1024,3,volume_exchange_pack,0.9540251820664039,1.648610701999587,1024
baseline,split,1024,3,volume_exchange_unpack,1.0060107227705055,1.7508486249998896,1024
baseline,split,1024,3,volume_payload_exchange,0.052105050721684254,0.08984542600001078,1024
baseline,split,1024,3,volume_payload_prepare,0.006137339357417559,0.014061489000141592,1024
baseline,split,1024,3,volume_refine,3.0208157920615206,4.104760803999852,1024
baseline,split,1024,3,volume_size_exchange,0.0020301538808609187,0.004278319999684754,1024
baseline,split,1024,3,volume_size_exchange_pre_collective_wait,0.72932359521094,1.1323299900000166,1024
baseline,split,1024,4,adjacency_build,0.00890294290331406,0.016012722000141366,1024
baseline,split,1024,4,element_count_allgather,0.0006522646308542157,0.004193479000150546,1024
baseline,split,1024,4,element_count_pre_collective_wait,0.0036360775381010235,0.006628912999985914,1024
baseline,split,1024,4,face_allgatherv,0.4122206320029398,0.7136796550003055,1024
baseline,split,1024,4,face_collective_setup,0.00016661563086595166,0.000875492000432132,1024
baseline,split,1024,4,face_global_merge,0.08844752708301362,0.09474019599974781,1024
baseline,split,1024,4,face_local_extract,0.17536539533301143,0.21102897400032816,1024
baseline,split,1024,4,face_map_setup,0.008185702743166434,0.009945607999725325,1024
baseline,split,1024,4,face_pipeline_total,0.7244787106123112,1.02871346000029,1024
baseline,split,1024,4,face_pre_collective_wait,0.03472804466016077,0.2016887139998289,1024
baseline,split,1024,4,local_volume_mesh,7.6066454767695255,11.140810813999906,1024
baseline,split,1024,4,metis_partition,1.7076251963632885,1.7157274820001476,1024
baseline,split,1024,4,metis_seed,0.0012424967441404533,1.2723166659998242,1
baseline,split,1024,4,part_face_create,0.023677567101554775,0.027310910999858606,1024
