arrival_wait_fraction_avg_percent,arrival_wait_fraction_max_percent,cache_available_ranks,cache_miss_rate_percent,cache_misses_total,cache_references_total,communication_avg_s,communication_fraction_avg_percent,communication_fraction_max_percent,communication_max_s,communication_plus_wait_fraction_avg_percent,communication_plus_wait_fraction_max_percent,compute_avg_s,compute_max_s,core_only,cycles_total,experiment,instructions_total,io_avg_s,io_counter_available_ranks,io_fraction_max_percent,io_max_s,ipc,local_volume_elements_avg,local_volume_elements_max,logical_read_total_bytes,logical_write_total_bytes,major_faults_total,minor_faults_total,peak_rss_avg_mib,peak_rss_max_mib,physical_read_total_bytes,physical_write_total_bytes,postprocess_avg_s,postprocess_max_s,processes,profile_coverage_percent,repeat,setup_avg_s,setup_max_s,source_file,synchronization_avg_s,synchronization_max_s,timestamp,total_wall_avg_s,total_wall_max_s,unprofiled_avg_s,unprofiled_max_s,volume_imbalance_max_over_avg
10.3302346871,20.3962875577,32,2.26341988704,156910956169,6.93247227648e+12,0.189608083469,0.325086548812,0.547987845559,0.320771460999,10.6553212359,20.9402749906,25.0353897188,31.27629505,1,2.95865866138e+13,core_cache,1.81695872667e+13,1.76525319844,32,3.08819440333,1.807712778,0.614115697219,1482478,1918144,33125761,0,0,3382201,560.328979492,596.75390625,0,0,0,0,32,98.4998848341,3,24.4350646439,25.043925932,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_03_20260812-214003/run_summary.csv,6.02515240312,11.939219112,20260812-214003,58.3254164657,58.536236451,0.874948417969,1.311218542,1.29387687372
10.6974929501,21.0166082752,32,2.34624422263,167923883587,7.15713573068e+12,0.215512691062,0.367545062196,0.714363677888,0.420196846,11.0650380123,21.4859000649,25.1234384061,31.525693491,1,3.08087451372e+13,core_cache,1.87361436395e+13,1.76370977241,32,3.07918732684,1.811213032,0.608143679855,1482478,1918144,33125761,0,0,3460613,560.607177734,595.13671875,0,0,0,0,32,98.5799069063,4,24.4278247139,24.965432919,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_04_20260812-214104/run_summary.csv,6.27255194106,12.362208192,20260812-214104,58.6357193251,58.821138169,0.832681800594,1.275139584,1.29387687372
10.0687009897,20.2652843617,32,2.36500928075,170334953274,7.20229534238e+12,0.199705438687,0.342904764501,0.55182098115,0.322453504,10.4116057542,20.790114921,25.0999968125,31.138673452,1,3.13524083139e+13,core_cache,1.88572929279e+13,1.76579908513,32,3.07896707908,1.799177192,0.601462341874,1482478,1918144,33125761,0,0,3341496,560.61315918,595.46875,0,0,0,0,32,98.4952901057,5,24.433552043,25.019735439,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_05_20260812-214205/run_summary.csv,5.86394403441,11.841905573,20260812-214205,58.2393303803,58.4344407,0.876332966625,1.350724007,1.29387687372
10.2214126226,20.6010438909,32,2.31577560661,158779604082,6.85643305115e+12,0.217272847063,0.373567770945,0.608490794236,0.355147520001,10.5949803935,21.1975484019,25.0614623497,31.20009927,1,2.9440552508e+13,core_cache,1.79772270426e+13,1.77489826944,32,3.22371399785,1.881530571,0.610628045712,1482478,1918144,33125761,0,0,3378724,560.740112305,594.90625,0,0,0,0,32,98.683158157,6,24.3970986453,24.885358792,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00032/repeat_06_20260812-214305/run_summary.csv,5.94493313994,12.023862508,20260812-214305,58.1615610236,58.36530698,0.765895772094,1.142835837,1.29387687372
8.31241118753,15.2459829308,64,2.34811430619,279958597222,1.19226988432e+13,0.157679842562,0.331684950562,0.62528739019,0.297900377,8.64409613809,15.5770956495,15.0456697946,19.035374302,1,5.03349580072e+13,core_cache,3.02787824601e+13,2.27009456456,64,6.37487829502,3.03712929,0.60154579757,754856,1099584,66251878,0,0,5682290,369.229187012,531.72265625,38232064,0,0,0,64,96.579072435,1,24.4876795256,25.188809218,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_01_20260812-213837/run_summary.csv,3.9516405105,7.26351456,20260812-213837,47.5390403741,47.6421533,1.62627613628,2.340313059,1.45668047946
8.58061355177,15.9909565194,64,2.28119004283,259602534936,1.13801362474e+13,0.150039393828,0.324340029787,0.667115033255,0.309423938001,8.90495358156,16.2637362835,15.0041108167,19.037893376,1,4.88237860013e+13,core_cache,2.95103542346e+13,1.7635751322,64,3.88933852242,1.803968404,0.604425765626,754856,1099584,66251521,0,0,5669852,368.921630859,531.453125,0,0,0,0,64,97.9260045041,2,24.4133687829,25.174596084,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_02_20260812-213926/run_summary.csv,3.96938378783,7.416988813,20260812-213926,46.2599062862,46.382396225,0.959428372781,1.537810684,1.45668047946
8.24819647393,15.236574386,64,2.27833231416,256209080266,1.1245465759e+13,0.13288832825,0.28964814179,0.568501310346,0.261411680001,8.53784461572,15.4831182059,15.0213913139,18.848218452,1,4.80504732384e+13,core_cache,2.90855343661e+13,1.76516644525,64,4.00362976183,1.840973034,0.605312131304,754856,1099584,66251521,0,0,5551543,368.860107422,531.71484375,0,0,0,0,64,98.3462243766,3,24.4168325872,25.026881734,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_03_20260812-214014/run_summary.csv,3.78420877733,7.006172959,20260812-214014,45.879226923,45.982599379,0.758739471078,1.216672188,1.45668047946
8.34271053869,15.3790769945,64,2.26948516906,247565384205,1.09084380713e+13,0.149429799219,0.324114801853,0.652328402371,0.301595172,8.66682534055,15.6490097192,15.000448758,18.889920894,1,4.64819218529e+13,core_cache,2.81339887633e+13,1.76284198345,64,3.90390194916,1.804916014,0.605267330649,754856,1099584,66251521,0,0,5588090,368.950073242,531.38671875,0,0,0,0,64,97.9939339882,4,24.4200548931,25.193647375,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_04_20260812-214103/run_summary.csv,3.84632097519,7.110307254,20260812-214103,46.103972532,46.233641047,0.924876123047,1.45929545,1.45668047946
9.05542357935,16.3404236602,64,2.28655206085,256484523661,1.12170865493e+13,0.142249055469,0.306428641356,0.590491418537,0.274886023001,9.36185222071,16.5943360638,15.0111749297,19.313163898,1,4.81871763211e+13,core_cache,2.90871618667e+13,1.76144292323,64,3.9134203164,1.82177846,0.603628684795,754856,1099584,66251521,0,0,5650117,368.993286133,531.1953125,0,0,0,0,64,98.0752149347,5,24.4095379588,25.110909079,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_05_20260812-214152/run_summary.csv,4.20367184128,7.606806692,20260812-214152,46.4215925897,46.552077536,0.893515881234,1.377248384,1.45668047946
8.9272597191,16.3733504779,64,2.26884541344,253872956635,1.11895219979e+13,0.130030797156,0.280133394641,0.582516243015,0.270991629,9.20739311375,16.6105161457,15.0447656892,19.247450863,1,4.7793901781e+13,core_cache,2.89714217363e+13,1.76358931637,64,3.90412889406,1.81623476,0.606174023394,754856,1099584,66251521,0,0,5732485,368.829772949,531.46484375,0,0,0,0,64,98.0768466247,6,24.4425850963,25.179317559,/vol8/home/hnu_lhz/cjz/NETGEN/test_code_expansion/strong_scaling_results/strong_scaling_suite_20260812-212446/modes/core_cache/p00064/repeat_06_20260812-214241/run_summary.csv,4.1438069145,7.617025227,20260812-214241,46.4174566987,46.520870834,0.892678885219,1.315974908,1.45668047946
