experiment,processes,repetitions,stage,category,time_avg_s,time_max_s,max_over_avg,max_percent_of_total,cache_valid_repetitions,cache_miss_rate_percent,ipc,io_valid_repetitions,minor_faults_total,major_faults_total,logical_read_total_bytes,logical_write_total_bytes,physical_read_total_bytes,physical_write_total_bytes,send_messages_total,receive_messages_total,send_total_bytes,receive_total_bytes,send_max_rank_bytes,receive_max_rank_bytes
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_local_extract,compute,0.167629384,0.171526164,1.02324640172,0.032557828849,0,nan,nan,3,3373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_map_setup,compute,0.00720237875004,0.00757372300018,1.04515294505,0.00141224184567,0,nan,nan,3,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,face_pre_collective_wait,synchronization,0.01048815375,0.0288800140002,1.9685548122,0.00533984976811,0,nan,nan,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,final_count_exchange,communication,2.85485478,11.378352534,3.99824877994,2.10383184509,0,nan,nan,3,19.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,12.0,4.0,12.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,final_mesh_save,io,32.5261261225,41.450664019,1.26158723143,7.73626253269,0,nan,nan,3,208254.0,0.0,505.0,2652456035.0,360448.0,2652479488.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,geometry_load,io,1.79376097125,1.8601177,1.03699307199,0.351073446207,0,nan,nan,3,24650.0,0.0,4140375.0,0.0,86016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,local_volume_mesh,compute,121.659957892,140.952371089,1.16163570054,26.6029588715,0,nan,nan,3,352403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,metis_partition,compute,0.11662042225,0.124328648,1.05265708252,0.0229880879625,0,nan,nan,3,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,part_face_create,compute,0.023917252,0.024726128,1.02552759709,0.00459247344111,0,nan,nan,3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,partition_result_io,io,141.707072107,185.85792309,1.27980115272,35.0783079824,0,nan,nan,3,3529089.0,0.0,484.0,2976982892.0,307200.0,2977054720.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,quality_evaluation,postprocess,51.8742387767,60.378608097,1.16287681266,11.3852613614,0,nan,nan,3,352352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,refined_surface_save,io,0.2216518885,0.245716229,1.11167339953,0.0465504043789,0,nan,nan,3,31.0,0.0,439.0,13943147.0,0.0,13950976.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,refined_volume_save,io,31.7328551878,39.952409914,1.26237312277,7.5112386864,0,nan,nan,3,1503.0,0.0,464.0,2646794304.0,0.0,2646810624.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,submesh_initialization,setup,0.000126181249982,0.000128381999957,1.04076374535,2.39962390911e-05,0,nan,nan,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,surface_refine,compute,0.1407005065,0.150640153,1.06446224931,0.0288129144543,0,nan,nan,3,17737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,testout_io,io,0.0152387574998,0.024629771,1.62556673258,0.0046485545427,0,nan,nan,3,28.0,0.0,1142.0,789.0,77824.0,24576.0,0.0,0.0,0.0,0.0,0.0,0.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,vertex_count_allgather,communication,14.9010024935,43.442672805,2.91541947087,8.30927206506,0,nan,nan,3,93.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,16.0,64.0,4.0,16.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,vertex_exchange,communication,0.01514050075,0.0301011250001,1.98585981256,0.00556563045124,0,nan,nan,3,285.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,505736.0,505736.0,274604.0,254716.0
strong_scaling_full_io_l2_r2_20260811-160928,4,3,vertex_exchange_prepare,compute,8.54757499837e-05,0.000193201999991,2.23106949522,3.5722616161e-05,0,nan,nan,3,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
